Beat,Chapter,Scene,Order,Character,Voice,Line,Words,Ordering,Cue,File
13,CH3 MOVING UP,Silver Pines,250,BIG UNCLE LOU SPUTTHOLE,lou1,"It’s a golf course, Rip. They all do that.",9,"TREE — dialogue tree, authored order",vo.golf.h2.lou.its_a_golf_course,vo.golf.h2.lou.its_a_golf_course.mp3
13,CH3 MOVING UP,Silver Pines,251,BIG UNCLE LOU SPUTTHOLE,lou1,"Good. She gets dinner, not minutes. Keep her outside the business.",11,"TREE — dialogue tree, authored order",vo.golf.h2.lou.keep_her_outside,vo.golf.h2.lou.keep_her_outside.mp3
13,CH3 MOVING UP,Silver Pines,252,BIG UNCLE LOU SPUTTHOLE,lou1,Everything out here is longer than it looks.,8,"TREE — dialogue tree, authored order",vo.golf.h2.lou.longer_than_it_looks,vo.golf.h2.lou.longer_than_it_looks.mp3
13,CH3 MOVING UP,Silver Pines,253,BIG UNCLE LOU SPUTTHOLE,lou1,Nehoo with a guu.,4,"TREE — dialogue tree, authored order",vo.golf.h2.lou.nehoo,vo.golf.h2.lou.nehoo.mp3
13,CH3 MOVING UP,Silver Pines,254,BIG UNCLE LOU SPUTTHOLE,lou1,"The new space is Front & Center. Dining room, downstairs club, all of it.",14,"TREE — dialogue tree, authored order",vo.golf.h2.lou.new_space_is_front_and_center,vo.golf.h2.lou.new_space_is_front_and_center.mp3
13,CH3 MOVING UP,Silver Pines,255,BIG UNCLE LOU SPUTTHOLE,lou1,Nobody ever lost a hole from the wide side. They just took longer getting home.,15,"TREE — dialogue tree, authored order",vo.golf.h2.lou.nobody_lost_a_hole_wide,vo.golf.h2.lou.nobody_lost_a_hole_wide.mp3
13,CH3 MOVING UP,Silver Pines,256,BIG UNCLE LOU SPUTTHOLE,lou1,Same sand.,2,"TREE — dialogue tree, authored order",vo.golf.h2.lou.same_sand,vo.golf.h2.lou.same_sand.mp3
13,CH3 MOVING UP,Silver Pines,257,BIG UNCLE LOU SPUTTHOLE,lou1,Six.,1,"TREE — dialogue tree, authored order",vo.golf.h2.lou.six_2,vo.golf.h2.lou.six_2.mp3
13,CH3 MOVING UP,Silver Pines,258,BIG UNCLE LOU SPUTTHOLE,lou1,Take Margo tonight. Silver Room. Let her see the place when it looks expensive.,14,"TREE — dialogue tree, authored order",vo.golf.h2.lou.take_margo_tonight,vo.golf.h2.lou.take_margo_tonight.mp3
13,CH3 MOVING UP,Silver Pines,259,BIG UNCLE LOU SPUTTHOLE,lou1,Three shots to get there. You have got room to be wrong twice.,13,"TREE — dialogue tree, authored order",vo.golf.h2.lou.three_shots_to_get_there,vo.golf.h2.lou.three_shots_to_get_there.mp3
13,CH3 MOVING UP,Silver Pines,260,BIG UNCLE LOU SPUTTHOLE,lou1,Two down. One to go.,5,"TREE — dialogue tree, authored order",vo.golf.h2.lou.two_down,vo.golf.h2.lou.two_down.mp3
13,CH3 MOVING UP,Silver Pines,261,Tony (the Prospect),player,I’m cutting the corner.,4,"TREE — dialogue tree, authored order",vo.golf.h2.prospect.cut_the_corner,vo.golf.h2.prospect.cut_the_corner.mp3
13,CH3 MOVING UP,Silver Pines,262,Tony (the Prospect),player,Front & Center is ours?,5,"TREE — dialogue tree, authored order",vo.golf.h2.prospect.front_and_center_is_ours,vo.golf.h2.prospect.front_and_center_is_ours.mp3
13,CH3 MOVING UP,Silver Pines,263,Tony (the Prospect),player,I’ll know when I’m stood over it.,7,"TREE — dialogue tree, authored order",vo.golf.h2.prospect.know_when_im_over_it,vo.golf.h2.prospect.know_when_im_over_it.mp3
13,CH3 MOVING UP,Silver Pines,264,Tony (the Prospect),player,She doesn’t know about any of this.,7,"TREE — dialogue tree, authored order",vo.golf.h2.prospect.she_knows_nothing,vo.golf.h2.prospect.she_knows_nothing.mp3
13,CH3 MOVING UP,Silver Pines,265,Tony (the Prospect),player,What eggs?,2,"TREE — dialogue tree, authored order",vo.golf.h2.prospect.what_eggs,vo.golf.h2.prospect.what_eggs.mp3
13,CH3 MOVING UP,Silver Pines,266,Tony (the Prospect),player,Whatever Lou hits.,3,"TREE — dialogue tree, authored order",vo.golf.h2.prospect.whatever_lou_hits,vo.golf.h2.prospect.whatever_lou_hits.mp3
13,CH3 MOVING UP,Silver Pines,267,Tony (the Prospect),player,Wide. I’ll take the extra shot.,6,"TREE — dialogue tree, authored order",vo.golf.h2.prospect.wide_and_safe,vo.golf.h2.prospect.wide_and_safe.mp3
13,CH3 MOVING UP,Silver Pines,268,Tony (the Prospect),player,You hit it shorter than both of them.,8,"TREE — dialogue tree, authored order",vo.golf.h2.prospect.you_hit_it_short,vo.golf.h2.prospect.you_hit_it_short.mp3
13,CH3 MOVING UP,Silver Pines,269,Rippinflow,rippinflow,Ape came out once. Accused a sprinkler of cheating.,9,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.ape_says_cheating,vo.golf.h2.rippin.ape_says_cheating.mp3
13,CH3 MOVING UP,Silver Pines,270,Rippinflow,rippinflow,Booskibro thinks this course is rigged. He thinks *golf* is rigged.,11,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.booski_rigged,vo.golf.h2.rippin.booski_rigged.mp3
13,CH3 MOVING UP,Silver Pines,271,Rippinflow,rippinflow,Different sand.,2,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.different_sand,vo.golf.h2.rippin.different_sand.mp3
13,CH3 MOVING UP,Silver Pines,272,Rippinflow,rippinflow,Eleven months he’s been on it. Eleven.,7,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.eleven_months,vo.golf.h2.rippin.eleven_months.mp3
13,CH3 MOVING UP,Silver Pines,273,Rippinflow,rippinflow,Eric hits it nowhere and finds it every time.,9,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.eric_finds_it_every_time,vo.golf.h2.rippin.eric_finds_it_every_time.mp3
13,CH3 MOVING UP,Silver Pines,274,Rippinflow,rippinflow,Five.,1,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.five,vo.golf.h2.rippin.five.mp3
13,CH3 MOVING UP,Silver Pines,275,Rippinflow,rippinflow,He uses a jar.,4,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.he_uses_a_jar,vo.golf.h2.rippin.he_uses_a_jar.mp3
13,CH3 MOVING UP,Silver Pines,276,Rippinflow,rippinflow,He’s playing for a six.,5,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.hes_playing_for_a_six,vo.golf.h2.rippin.hes_playing_for_a_six.mp3
13,CH3 MOVING UP,Silver Pines,277,Rippinflow,rippinflow,His eyes were wet.,4,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.his_eyes_were_wet,vo.golf.h2.rippin.his_eyes_were_wet.mp3
13,CH3 MOVING UP,Silver Pines,278,Rippinflow,rippinflow,Hog Mama drove the bus to Atlantic City. Hog Mama *became* the bus.,13,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.hog_mama_bus,vo.golf.h2.rippin.hog_mama_bus.mp3
13,CH3 MOVING UP,Silver Pines,279,Rippinflow,rippinflow,I can see it.,4,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.i_can_see_it,vo.golf.h2.rippin.i_can_see_it.mp3
13,CH3 MOVING UP,Silver Pines,280,Rippinflow,rippinflow,I like the back.,4,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.i_like_the_back,vo.golf.h2.rippin.i_like_the_back.mp3
13,CH3 MOVING UP,Silver Pines,281,Rippinflow,rippinflow,Irish is still looking into the eggs.,7,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.irish_and_the_eggs,vo.golf.h2.rippin.irish_and_the_eggs.mp3
13,CH3 MOVING UP,Silver Pines,282,Rippinflow,rippinflow,It’s all love.,3,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.its_all_love_4,vo.golf.h2.rippin.its_all_love_4.mp3
13,CH3 MOVING UP,Silver Pines,283,Rippinflow,rippinflow,Not where I’m going.,4,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.not_where_im_going,vo.golf.h2.rippin.not_where_im_going.mp3
13,CH3 MOVING UP,Silver Pines,284,Rippinflow,rippinflow,Five-twenty. Now we’re talking.,4,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.now_we_talk,vo.golf.h2.rippin.now_we_talk.mp3
13,CH3 MOVING UP,Silver Pines,285,Rippinflow,rippinflow,"Sallie J hit one out here once. Still going, far as anybody knows.",13,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.sallie_j_hit_one,vo.golf.h2.rippin.sallie_j_hit_one.mp3
13,CH3 MOVING UP,Silver Pines,286,Rippinflow,rippinflow,"The sand is everywhere, Eric.",5,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.sand_is_everywhere,vo.golf.h2.rippin.sand_is_everywhere.mp3
13,CH3 MOVING UP,Silver Pines,287,Rippinflow,rippinflow,Shubes cried on the ninth at Ridgemont. Openly.,8,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.shubes_cried,vo.golf.h2.rippin.shubes_cried.mp3
13,CH3 MOVING UP,Silver Pines,288,Rippinflow,rippinflow,So it ends where it started. Poetic.,7,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.so_it_ends_where_it_started,vo.golf.h2.rippin.so_it_ends_where_it_started.mp3
13,CH3 MOVING UP,Silver Pines,289,Rippinflow,rippinflow,"Squatch up, Prospect. It’s a par five, not a funeral.",10,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.squatch_up,vo.golf.h2.rippin.squatch_up.mp3
13,CH3 MOVING UP,Silver Pines,290,Rippinflow,rippinflow,That’s how I tell it.,5,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.thats_how_i_tell_it,vo.golf.h2.rippin.thats_how_i_tell_it.mp3
13,CH3 MOVING UP,Silver Pines,291,Rippinflow,rippinflow,That is my boy.,4,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.thats_my_boy,vo.golf.h2.rippin.thats_my_boy.mp3
13,CH3 MOVING UP,Silver Pines,292,Rippinflow,rippinflow,"They’re still going, Lou.",4,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.theyre_still_going,vo.golf.h2.rippin.theyre_still_going.mp3
13,CH3 MOVING UP,Silver Pines,293,Rippinflow,rippinflow,Two holes. Two bunkers. There’s a pattern forming and I don’t care for it.,14,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.two_holes_two_bunkers,vo.golf.h2.rippin.two_holes_two_bunkers.mp3
13,CH3 MOVING UP,Silver Pines,294,Rippinflow,rippinflow,I’m going over the corner.,5,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.watch_the_corner,vo.golf.h2.rippin.watch_the_corner.mp3
13,CH3 MOVING UP,Silver Pines,295,Rippinflow,rippinflow,We bought the problems. Lou says the walls came free.,10,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.we_bought_the_problems,vo.golf.h2.rippin.we_bought_the_problems.mp3
13,CH3 MOVING UP,Silver Pines,296,Rippinflow,rippinflow,"Right. Corner’s out there somewhere behind those pines. Which side are you playing, Prospect?",14,"TREE — dialogue tree, authored order",vo.golf.h2.rippin.which_side,vo.golf.h2.rippin.which_side.mp3
13,CH3 MOVING UP,Silver Pines,297,Booski,booski,Fourth man’s in. That’s the morning.,6,"TREE — dialogue tree, authored order",vo.golf.h3.booski.fourth_mans_in,vo.golf.h3.booski.fourth_mans_in.mp3
13,CH3 MOVING UP,Silver Pines,298,Booski,booski,There he is. Take your time. We’ve only been stood out here since seven.,14,"TREE — dialogue tree, authored order",vo.golf.h3.booski.there_he_is,vo.golf.h3.booski.there_he_is.mp3
13,CH3 MOVING UP,Silver Pines,299,DeathMegatron,deathmegatron,I’ve got a cigar with your name on it and I am not giving it to you.,17,"TREE — dialogue tree, authored order",vo.golf.h3.deathmegatron.cigar_with_your_name,vo.golf.h3.deathmegatron.cigar_with_your_name.mp3
13,CH3 MOVING UP,Silver Pines,300,DeathMegatron,deathmegatron,Two-putt it and we all go inside.,7,"TREE — dialogue tree, authored order",vo.golf.h3.deathmegatron.two_putt,vo.golf.h3.deathmegatron.two_putt.mp3
13,CH3 MOVING UP,Silver Pines,301,Eric,eric,Good morning for it.,4,"TREE — dialogue tree, authored order",vo.golf.h3.eric.good_morning_for_it,vo.golf.h3.eric.good_morning_for_it.mp3
13,CH3 MOVING UP,Silver Pines,302,Eric,eric,Last green. Take a second on it.,7,"TREE — dialogue tree, authored order",vo.golf.h3.eric.last_green_of_the_day,vo.golf.h3.eric.last_green_of_the_day.mp3
13,CH3 MOVING UP,Silver Pines,303,Eric,eric,"Leave it, Rip.",3,"TREE — dialogue tree, authored order",vo.golf.h3.eric.leave_it_rip,vo.golf.h3.eric.leave_it_rip.mp3
13,CH3 MOVING UP,Silver Pines,304,Eric,eric,That is the most useful thing he has said all day.,11,"TREE — dialogue tree, authored order",vo.golf.h3.eric.most_useful_thing_all_day,vo.golf.h3.eric.most_useful_thing_all_day.mp3
13,CH3 MOVING UP,Silver Pines,305,Eric,eric,Provisionally.,1,"TREE — dialogue tree, authored order",vo.golf.h3.eric.provisionally,vo.golf.h3.eric.provisionally.mp3
13,CH3 MOVING UP,Silver Pines,306,Eric,eric,That is devastating.,3,"TREE — dialogue tree, authored order",vo.golf.h3.eric.that_is_devastating,vo.golf.h3.eric.that_is_devastating.mp3
13,CH3 MOVING UP,Silver Pines,307,Eric,eric,Sand at two hundred and ten. Right side.,8,"TREE — dialogue tree, authored order",vo.golf.h3.eric.there_is_sand_at_two_ten,vo.golf.h3.eric.there_is_sand_at_two_ten.mp3
13,CH3 MOVING UP,Silver Pines,308,Eric,eric,Two hundred and eleven.,4,"TREE — dialogue tree, authored order",vo.golf.h3.eric.two_eleven,vo.golf.h3.eric.two_eleven.mp3
13,CH3 MOVING UP,Silver Pines,309,BIG UNCLE LOU SPUTTHOLE,lou1,Before you hit. Does anybody know you’re out here this morning?,11,"TREE — dialogue tree, authored order",vo.golf.h3.lou.anybody_know_youre_here,vo.golf.h3.lou.anybody_know_youre_here.mp3
13,CH3 MOVING UP,Silver Pines,310,BIG UNCLE LOU SPUTTHOLE,lou1,Here. Keys. Address is on the tag.,7,"TREE — dialogue tree, authored order",vo.golf.h3.lou.apartment_keys,vo.golf.h3.lou.apartment_keys.mp3
13,CH3 MOVING UP,Silver Pines,311,BIG UNCLE LOU SPUTTHOLE,lou1,Breaks toward the building. Everything here does.,7,"TREE — dialogue tree, authored order",vo.golf.h3.lou.breaks_toward_the_building,vo.golf.h3.lou.breaks_toward_the_building.mp3
13,CH3 MOVING UP,Silver Pines,312,BIG UNCLE LOU SPUTTHOLE,lou1,Go see it. Silver Room has your table at nine. Wear something that doesn’t look rented.,16,"TREE — dialogue tree, authored order",vo.golf.h3.lou.go_see_it,vo.golf.h3.lou.go_see_it.mp3
13,CH3 MOVING UP,Silver Pines,313,BIG UNCLE LOU SPUTTHOLE,lou1,Golf.,1,"TREE — dialogue tree, authored order",vo.golf.h3.lou.golf,vo.golf.h3.lou.golf.mp3
13,CH3 MOVING UP,Silver Pines,314,BIG UNCLE LOU SPUTTHOLE,lou1,Golf is the true half. Tell people the true half and stop there.,13,"TREE — dialogue tree, authored order",vo.golf.h3.lou.golf_is_the_true_half,vo.golf.h3.lou.golf_is_the_true_half.mp3
13,CH3 MOVING UP,Silver Pines,315,BIG UNCLE LOU SPUTTHOLE,lou1,He did hear you.,4,"TREE — dialogue tree, authored order",vo.golf.h3.lou.he_did_hear_you,vo.golf.h3.lou.he_did_hear_you.mp3
13,CH3 MOVING UP,Silver Pines,316,BIG UNCLE LOU SPUTTHOLE,lou1,I thought about it on the first. It’s all love.,10,"TREE — dialogue tree, authored order",vo.golf.h3.lou.i_thought_about_it_on_one,vo.golf.h3.lou.i_thought_about_it_on_one.mp3
13,CH3 MOVING UP,Silver Pines,317,BIG UNCLE LOU SPUTTHOLE,lou1,No.,1,"TREE — dialogue tree, authored order",vo.golf.h3.lou.no,vo.golf.h3.lou.no.mp3
13,CH3 MOVING UP,Silver Pines,318,BIG UNCLE LOU SPUTTHOLE,lou1,One more thing before you hit.,6,"TREE — dialogue tree, authored order",vo.golf.h3.lou.one_more_thing,vo.golf.h3.lou.one_more_thing.mp3
13,CH3 MOVING UP,Silver Pines,319,BIG UNCLE LOU SPUTTHOLE,lou1,The kind with two floors. You’re out of that shoebox.,10,"TREE — dialogue tree, authored order",vo.golf.h3.lou.out_of_the_shoebox,vo.golf.h3.lou.out_of_the_shoebox.mp3
13,CH3 MOVING UP,Silver Pines,320,BIG UNCLE LOU SPUTTHOLE,lou1,That’s the right answer. I didn’t want it to be.,10,"TREE — dialogue tree, authored order",vo.golf.h3.lou.right_answer_wrong_life,vo.golf.h3.lou.right_answer_wrong_life.mp3
13,CH3 MOVING UP,Silver Pines,321,BIG UNCLE LOU SPUTTHOLE,lou1,That’s either very sad or very professional.,7,"TREE — dialogue tree, authored order",vo.golf.h3.lou.sad_or_professional,vo.golf.h3.lou.sad_or_professional.mp3
13,CH3 MOVING UP,Silver Pines,322,BIG UNCLE LOU SPUTTHOLE,lou1,I found you somewhere better. Don’t make it sentimental.,9,"TREE — dialogue tree, authored order",vo.golf.h3.lou.somewhere_better,vo.golf.h3.lou.somewhere_better.mp3
13,CH3 MOVING UP,Silver Pines,323,BIG UNCLE LOU SPUTTHOLE,lou1,That’s the round.,3,"TREE — dialogue tree, authored order",vo.golf.h3.lou.thats_the_round,vo.golf.h3.lou.thats_the_round.mp3
13,CH3 MOVING UP,Silver Pines,324,BIG UNCLE LOU SPUTTHOLE,lou1,Three ninety-five. Bends left. Clubhouse behind the green.,8,"TREE — dialogue tree, authored order",vo.golf.h3.lou.three_ninety_five,vo.golf.h3.lou.three_ninety_five.mp3
13,CH3 MOVING UP,Silver Pines,325,BIG UNCLE LOU SPUTTHOLE,lou1,Today it does. Tomorrow it won’t. Hit your ball.,9,"TREE — dialogue tree, authored order",vo.golf.h3.lou.today_it_matters,vo.golf.h3.lou.today_it_matters.mp3
13,CH3 MOVING UP,Silver Pines,326,BIG UNCLE LOU SPUTTHOLE,lou1,You took care of that thing for me. I took care of something for you.,15,"TREE — dialogue tree, authored order",vo.golf.h3.lou.took_care_of_you,vo.golf.h3.lou.took_care_of_you.mp3
13,CH3 MOVING UP,Silver Pines,327,Numbskull,numbskull,"It is, though.",3,"TREE — dialogue tree, authored order",vo.golf.h3.numbskull.it_is_though,vo.golf.h3.numbskull.it_is_though.mp3
13,CH3 MOVING UP,Silver Pines,328,Numbskull,numbskull,Three-putt’s funnier.,2,"TREE — dialogue tree, authored order",vo.golf.h3.numbskull.three_putt_is_funnier,vo.golf.h3.numbskull.three_putt_is_funnier.mp3
13,CH3 MOVING UP,Silver Pines,329,Tony (the Prospect),player,You bought me an apartment?,5,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.an_apartment,vo.golf.h3.prospect.an_apartment.mp3
13,CH3 MOVING UP,Silver Pines,330,Tony (the Prospect),player,Does it matter?,3,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.does_it_matter,vo.golf.h3.prospect.does_it_matter.mp3
13,CH3 MOVING UP,Silver Pines,331,Tony (the Prospect),player,I’ll be here.,3,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.ill_be_here,vo.golf.h3.prospect.ill_be_here.mp3
13,CH3 MOVING UP,Silver Pines,332,Tony (the Prospect),player,This is real?,3,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.keys_are_real,vo.golf.h3.prospect.keys_are_real.mp3
13,CH3 MOVING UP,Silver Pines,333,Tony (the Prospect),player,Nobody. Margo only knows about tonight.,6,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.margo_only_knows_tonight,vo.golf.h3.prospect.margo_only_knows_tonight.mp3
13,CH3 MOVING UP,Silver Pines,334,Tony (the Prospect),player,It is never one thing.,5,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.never_one_thing,vo.golf.h3.prospect.never_one_thing.mp3
13,CH3 MOVING UP,Silver Pines,335,Tony (the Prospect),player,Nobody.,1,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.nobody_knows,vo.golf.h3.prospect.nobody_knows.mp3
13,CH3 MOVING UP,Silver Pines,336,Tony (the Prospect),player,What kind of something?,4,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.what_kind_of_something,vo.golf.h3.prospect.what_kind_of_something.mp3
13,CH3 MOVING UP,Silver Pines,337,Tony (the Prospect),player,Who would I tell?,4,"TREE — dialogue tree, authored order",vo.golf.h3.prospect.who_would_i_tell,vo.golf.h3.prospect.who_would_i_tell.mp3
13,CH3 MOVING UP,Silver Pines,338,Rippinflow,rippinflow,It can be both.,4,"TREE — dialogue tree, authored order",vo.golf.h3.rippin.can_be_both,vo.golf.h3.rippin.can_be_both.mp3
13,CH3 MOVING UP,Silver Pines,339,Rippinflow,rippinflow,You didn’t even think about it.,6,"TREE — dialogue tree, authored order",vo.golf.h3.rippin.didnt_even_think,vo.golf.h3.rippin.didnt_even_think.mp3
13,CH3 MOVING UP,Silver Pines,340,Rippinflow,rippinflow,Right. Final accounting. I want my four back from the first.,11,"TREE — dialogue tree, authored order",vo.golf.h3.rippin.final_accounting,vo.golf.h3.rippin.final_accounting.mp3
13,CH3 MOVING UP,Silver Pines,341,Rippinflow,rippinflow,I can see the bar from the tee. That’s a design decision.,12,"TREE — dialogue tree, authored order",vo.golf.h3.rippin.i_can_see_the_bar,vo.golf.h3.rippin.i_can_see_the_bar.mp3
